algo 1 results
 num,MAC,LAT,LON,ALT 
114,00:1a:dd:f5:e9:25,32.10540291715522,35.20993936194694,689.3753070117601
115,1c:b9:c4:95:42:67,32.105393533722584,35.21035937704057,690.5277389594698
116,00:11:6b:2a:90:3c,32.10492080273792,35.20973323805968,703.1072222548489
117,1c:b9:c4:14:2f:a8,32.10591114100764,35.21043701631978,688.6622483231179
118,00:1a:dd:f5:e9:24,32.105460466409745,35.210257453794235,689.4884991272369
119,00:1a:dd:f4:ef:04,32.105962572338896,35.21055153552892,688.6825017110157
120,1c:b9:c4:15:42:68,32.1046294393633,35.21036101149947,704.2910817175882
121,00:1a:dd:f5:06:a4,32.10593532045871,35.21038076777716,688.6045855255679
122,00:1a:dd:f5:06:a5,32.10593532045871,35.21038076777716,688.6045855255679
123,1c:b9:c4:16:06:ec,32.10604981378468,35.21091908466632,688.7622466266455
124,00:1a:dd:f4:ef:c5,32.106089276564596,35.21106968179408,688.7624378298848
125,00:0d:f0:3e:fa:ca,32.106089276564596,35.21106968179408,688.7624378298848
126,1c:b9:c4:96:06:e7,32.106129976640474,35.21159973010257,689.0436342811676
127,10:be:f5:36:02:e2,32.10614939016676,35.21138726608906,688.8993666020681
128,00:1a:dd:f4:ef:c4,32.10614939016676,35.21138726608906,688.8993666020681
129,cc:b2:55:e7:7e:ba,32.106181954122206,35.21168763894033,689.1981253462078
130,00:1a:dd:f4:fc:84,32.106211489963755,35.21194838735254,689.2763252871639
131,00:1a:dd:f4:fc:85,32.106211489963755,35.21194838735254,689.2763252871639
132,f8:e7:1e:33:87:38,32.106211489963755,35.21194838735254,689.2763252871639
133,00:1a:dd:f4:fc:64,32.106211489963755,35.21194838735254,689.2763252871639
134,00:1a:dd:f4:fc:65,32.106211489963755,35.21194838735254,689.2763252871639
135,1c:b9:c4:16:cd:18,32.105760148875554,35.21206399289527,690.460869314654
136,00:27:19:13:fc:a4,32.10520095441039,35.211813446554004,694.5187617004623
137,1c:b9:c4:56:cd:18,32.105755717208204,35.21206208631172,690.4771826394856
138,f8:e7:1e:33:87:3c,32.10578181130056,35.21207187967583,690.5323471428377
139,1c:b9:c4:15:fd:e8,32.10534576509134,35.21169309934411,691.3431389455745
140,1c:b9:c4:16:cd:1c,32.10578181130056,35.21207187967583,690.5323471428377
141,1c:b9:c4:55:fd:e8,32.10510875110508,35.21131187846408,700.3341362733561
142,1c:b9:c4:15:fd:ec,32.10533711925973,35.2118598855837,691.9964341016355
143,1c:b9:c4:15:3a:28,32.105448644069995,35.21192983211315,691.5885470680463
144,1c:b9:c4:15:36:9c,32.105191757257465,35.2112199723324,703.6200349313401
145,1c:b9:c4:96:cd:17,32.105448644069995,35.21192983211315,691.5885470680463
146,1c:b9:c4:15:36:98,32.105151145554075,35.21116457683499,700.3504652541378
147,1c:b9:c4:15:3a:2c,32.105338150765675,35.21187487697705,692.0554072332519
148,24:79:2a:2b:34:a8,32.105338150765675,35.21187487697705,692.0554072332519
149,1c:b9:c4:16:05:78,32.104918030854414,35.21103961405472,704.3537680250952
150,1c:b9:c4:16:2b:e8,32.10468709803637,35.210516048696995,689.4763457158602
151,8c:0c:90:af:76:53,32.105210120790346,35.21178480914369,692.3377115782242
152,24:79:2a:2b:34:e8,32.10507123327566,35.21145722461369,693.5785828198289
153,1c:b9:c4:15:44:88,32.10467830496201,35.210243267446565,699.8503081606758
154,1c:b9:c4:15:ed:48,32.10448751620608,35.210506969361944,690.5176833637299
155,8c:0c:90:2f:d3:d8,32.10450242754861,35.21095633191016,695.2145993359444
156,ec:8c:a2:08:79:a8,32.104697508718836,35.21075809840327,693.5155460311811
157,1c:b9:c4:95:ed:47,32.104906121909195,35.21135241304572,691.7266026300563
158,1c:b9:c4:15:ed:4c,32.1048674859546,35.21138014652286,690.8633013150281
159,ec:8c:a2:08:79:88,32.10493454942741,35.210993687799785,688.9904963388942
160,ec:8c:a2:08:79:ac,32.104919099001776,35.211301549688564,693.8682117313016
161,1c:b9:c4:14:36:f8,32.104519883098945,35.211279570886184,694.6482809964774
162,1c:b9:c4:16:05:7c,32.10488298450094,35.21100617953395,705.6254890906237
163,1c:b9:c4:14:2b:c8,32.10463433583605,35.210375389532814,691.5119174018703
164,1c:b9:c4:14:2b:cc,32.10504392751344,35.21106960662548,702.0456994786932
165,1c:b9:c4:15:41:78,32.10461618970305,35.21041404526581,702.2799347699449
166,1c:b9:c4:94:2b:c7,32.1050271314145,35.21103245039248,700.7822284453173
167,1c:b9:c4:95:44:87,32.104750634791365,35.21122999135554,699.6870730661486
168,1c:b9:c4:15:44:8c,32.10473150718274,35.211193917522,695.551073827083
169,1c:b9:c4:94:30:07,32.10506214894986,35.21071549460977,692.6868607099875
170,1c:b9:c4:14:30:0c,32.10506214894986,35.21071549460977,692.6868607099875
171,1c:b9:c4:14:30:08,32.10501114734997,35.21068038303641,697.5475606772844
172,1c:b9:c4:16:2d:e8,32.104805747687905,35.21037513180665,709.8501430803389
173,ac:83:f3:b2:00:e9,32.10500248118355,35.210472263787054,692.7188464192927
174,1c:b9:c4:15:25:48,32.104875569689426,35.21058017130451,710.4565509459901
175,1c:b9:c4:95:44:57,32.10500097336687,35.21047477768118,710.7476613871767
176,00:11:6b:11:7d:c7,32.10481838845049,35.21040758557082,711.384237591581
177,38:a2:8c:02:e7:6e,32.10500248118355,35.210472263787054,692.7188464192927
178,1c:b9:c4:16:2d:ec,32.10493191549645,35.21025667401684,692.7030958914264
179,1c:b9:c4:15:20:38,32.1048194748832,35.21014193535791,697.8852428165849
180,1c:b9:c4:96:2d:e7,32.10492987261436,35.21027044008996,708.8736268991172
181,c2:6c:ac:9f:fb:1f,32.10447681067298,35.209669769320556,690.2290859711214
182,1c:b9:c4:15:34:b8,32.10493191549645,35.21025667401684,692.7030958914264
183,c4:12:f5:fd:6a:74,32.10483384066018,35.21004948359021,692.7415284537185
184,a2:6c:ac:a0:3d:eb,32.104105440190715,35.21020745016729,700.2123221223138
185,a2:6c:ac:9f:fb:1f,32.104723726046934,35.20994972016843,697.230341416808
186,90:6c:ac:a0:3d:eb,32.10407787670169,35.21001436626674,700.5513642582497
187,8c:0c:90:2f:36:58,32.104756095893336,35.20996993134828,699.1416431415804
188,a2:6c:ac:a0:7b:4d,32.1043342176957,35.209489059486785,689.4419453982518
189,c2:6c:ac:a0:7b:55,32.10466943236545,35.20982459242701,701.9303296677489
190,b2:6c:ac:a0:7b:55,32.10467817424046,35.209813646365646,708.5120395177382
191,a2:6c:ac:a0:7b:55,32.10467787135877,35.209813449304924,708.6936298682328
192,74:ea:3a:ad:d1:50,32.103392595163854,35.20918078959333,688.5077355333424
193,90:6c:ac:a0:60:4d,32.10462255556327,35.209775426871154,689.1632024869866
194,a2:6c:ac:a0:60:4d,32.104295258377164,35.2094596590395,689.2506394148126
195,1c:b9:c4:14:62:4c,32.10457102888188,35.209608501213296,692.8918490649098
196,1c:b9:c4:14:62:48,32.10369934528366,35.209380936950616,689.3970423820047
197,f8:e9:03:12:ef:3c,32.10456801210062,35.209679316065845,689.8684136221324
198,1c:b9:c4:94:62:47,32.10457102888188,35.209608501213296,692.8918490649098
199,24:79:2a:2c:5b:dc,32.10414268624911,35.21002391316817,703.1484393235382
200,a2:6c:ac:a0:18:29,32.103666322911735,35.20929375541751,689.7993843417349
201,24:79:2a:2c:5b:d8,32.103897976794016,35.21037463095623,701.9386393855333
202,34:8f:27:20:89:b8,32.10403551677238,35.20920090992422,689.9906884970248
203,a0:8c:fd:8c:79:6f,32.104510237697276,35.20956264842609,690.9289640836059
204,34:8f:27:20:89:bc,32.104466966368285,35.20942986183025,692.9030486088649
205,34:8f:27:a0:89:b7,32.104466966368285,35.20942986183025,692.9030486088649
206,ec:8c:a2:26:d3:68,32.10374505565326,35.209016556699325,699.1046912433528
207,1c:b9:c4:16:1d:78,32.10373337283939,35.20950642019814,706.3354914502247
208,58:70:c6:fb:68:7a,32.104362677361316,35.20927746779735,692.9954485022049
209,30:e1:71:0d:e0:65,32.104195792901045,35.20912676733564,700.8868204723456
210,1c:b9:c4:16:cc:d8,32.10417409535365,35.20908661069742,691.6582550631983
211,00:27:22:f3:bb:2b,32.10405974104211,35.20942539110444,705.4863232281272
212,a0:8c:fd:0a:24:56,32.103887778472746,35.209572984796274,700.4515800838701
213,1c:b9:c4:15:fd:4c,32.10379753165965,35.20978990584506,706.6458767593965
214,1c:b9:c4:15:fd:48,32.10373098980431,35.20948169925677,701.8691665160414
215,1c:b9:c4:16:28:ec,32.10392439292968,35.208959998416624,704.3685369474009
216,00:02:6f:b8:c4:1a,32.10398682674761,35.208972184356085,702.3784600290483
217,1c:b9:c4:16:28:e8,32.102865805286356,35.20910294329747,709.0620938795537
218,8c:0c:90:2e:16:88,32.103627721712115,35.20936737677197,708.3820734818387
219,90:6c:ac:a0:18:29,32.1037636648413,35.20946071425789,697.3350635258225
220,ec:8c:a2:26:b0:e8,32.10374972158088,35.208947009211194,690.5191773272743
221,1c:b9:c4:15:1c:b8,32.10293638591288,35.20987801861902,701.3892071201111
222,1c:b9:c4:15:23:5c,32.104079300627305,35.20894493919268,693.2106002961864
223,1c:b9:c4:95:23:57,32.104079300627305,35.20894493919268,693.2106002961864
224,b2:6c:ac:a0:3d:eb,32.10388325827243,35.20985619558859,711.8934026403127
225,1c:b9:c4:15:23:58,32.10414364124641,35.20924937040086,702.7332115520082
226,40:a5:ef:7a:17:f2,32.10280835784066,35.209325937292,707.1143749751326
227,1c:b9:c4:95:fd:47,32.1037295356692,35.20938172918558,705.7432982997963
228,1c:b9:c4:96:28:e7,32.10368839370955,35.20877681328383,691.4510767002092
229,1c:b9:c4:16:cc:dc,32.1037453613347,35.208747637130664,692.9018041152
230,8c:0c:90:ae:16:83,32.10347009364959,35.20900906806353,702.717863213834
231,8c:0c:90:6e:16:88,32.10351962782129,35.20982435903636,705.3200217390329
232,1c:b9:c4:12:7c:c8,32.102930397642595,35.20918994711832,693.171604693038
233,1c:b9:c4:16:13:08,32.10356596775584,35.20877573109439,697.2890669002472
234,1c:b9:c4:12:7c:cc,32.10302115000104,35.208813904216676,691.9923582374438
235,1c:b9:c4:92:7c:c7,32.10290082863347,35.20885512897605,691.8458350165494
236,1c:b9:c4:12:90:bc,32.10311879707926,35.20957294074289,706.4258774514662
237,1c:b9:c4:16:13:0c,32.10332614802254,35.20866418715774,692.4506545358308
238,1c:b9:c4:96:13:07,32.10332614802254,35.20866418715774,692.4506545358308
239,1c:b9:c4:12:90:b8,32.103377217863176,35.20929503040851,705.2245395485025
240,f8:d1:11:77:77:c6,32.10293403245216,35.20881220464763,689.928153572788
241,8c:0c:90:2d:75:e8,32.1028048822176,35.20913624799904,693.5454417831223
242,1c:b9:c4:16:f4:28,32.1026580977313,35.208983561207894,699.2878293939981
243,34:8f:27:20:8c:18,32.10287513710924,35.20909666960022,693.7861545185116
244,1c:b9:c4:15:43:e8,32.10275756612612,35.20899934169951,702.931196013327
245,ec:8c:a2:88:78:c7,32.103218438334075,35.20895591989747,694.2303369819643
246,d8:5d:4c:9e:69:22,32.10328506637945,35.209518490613014,705.6123090567336
247,1c:b9:c4:14:2f:68,32.10283355450794,35.20900232644574,691.8421145901589
248,1c:b9:c4:96:f4:27,32.10250943981619,35.20909891571277,691.7725879235369
249,1c:b9:c4:14:2f:6c,32.10263474546557,35.208939947007075,690.5293943929987
250,1c:b9:c4:16:11:a8,32.103559246016715,35.21008859792069,699.4297539893824
251,ec:8c:a2:26:b1:78,32.102762128183265,35.20955862331949,703.4752226891492
252,1c:b9:c4:16:11:ac,32.10220059259893,35.20953139987901,700.6597046421707
253,1c:b9:c4:16:28:fc,32.10237675735212,35.20912859889074,706.6281844210736
254,62:ab:1b:60:b4:cb,32.10226557557687,35.209302709805854,696.6125966052772
255,1c:b9:c4:14:2c:18,32.10240105789399,35.209144564397185,697.9423213346126
256,a0:ab:1b:60:b4:ca,32.10229126942269,35.20939073935948,690.9088021813182
257,1c:b9:c4:15:ed:78,32.10260401798058,35.209266045556916,694.5362982610114
258,1c:b9:c4:16:04:78,32.10242343479606,35.2092914988166,694.1363816126182
259,1c:b9:c4:14:2b:d8,32.10262304733414,35.209372165229546,695.1559958004975
260,1c:b9:c4:14:2b:dc,32.10222225059136,35.20924239609294,690.3532606464537
261,1c:b9:c4:94:2b:d7,32.102278046502754,35.20926738007158,697.3514191595569
262,1c:b9:c4:16:ed:38,32.102580678089716,35.209437884516404,696.0009231350314
263,48:ee:0c:3e:86:dd,32.102383542734515,35.208836763486595,689.4879837201058
264,a0:8c:fd:0a:d5:f5,32.10226063761063,35.20903782903807,702.1358304783377
265,3c:52:82:ef:d4:56,32.10218764306504,35.2092902710175,694.1649424257095
266,1c:b9:c4:16:f1:48,32.102346735162826,35.209446365321526,709.3850018888787
267,1c:b9:c4:16:f1:4c,32.10214478667037,35.209089103693636,689.2517761973078
268,1c:b9:c4:15:3d:58,32.10272222027206,35.20951207292468,695.6788943326594
269,1c:b9:c4:15:3a:38,32.102738058729045,35.20985976449922,702.75505384256
270,1c:b9:c4:15:1b:88,32.10208600104862,35.20928813919664,690.0247298147439
271,1c:b9:c4:95:3a:37,32.10204840896786,35.209305441513706,690.6637923310731
272,1c:b9:c4:15:3a:3c,32.102049198139355,35.20957634222167,691.3318336450411
273,1c:b9:c4:15:1b:8c,32.10202729086905,35.20947062720155,690.8338172894856
274,1c:b9:c4:15:1e:68,32.10266498081075,35.210009960100535,691.7030043414138
275,1c:b9:c4:95:1b:87,32.10204840896786,35.209305441513706,690.6637923310731
276,00:11:6b:11:02:b7,32.1024586664418,35.2096928709777,691.4285261879555
277,1c:b9:c4:15:ed:7c,32.10199115789806,35.20958210879809,691.3292746776632
278,1c:b9:c4:15:3d:5c,32.101993215281134,35.209569911503216,690.6407658565206
279,1c:b9:c4:16:f4:2c,32.10227852791634,35.209369750103555,707.3728818444833
280,1c:b9:c4:15:1e:6c,32.10251278681855,35.20963302577492,693.2846435046687
281,1c:b9:c4:95:43:e7,32.10199115789806,35.20958210879809,691.3292746776632
282,1c:b9:c4:96:04:77,32.10204989920807,35.20981699968769,691.9252951056196
283,30:e1:71:0f:a2:72,32.10201314920573,35.20972856511783,690.9557848714416
284,1c:b9:c4:96:11:a7,32.10238098950909,35.209258389193515,702.8754790886982
285,00:1d:aa:81:d8:3c,32.10311379459268,35.21000894073413,699.8146047035912
286,c4:12:f5:f6:a0:18,32.10310566674555,35.210233808943535,695.0627285068946
287,1c:b9:c4:16:ee:98,32.102435732803094,35.21000042614639,694.0228513770653
288,1c:b9:c4:15:3d:68,32.10298835914354,35.21018996800611,694.4043070308337
289,1c:b9:c4:16:ee:9c,32.10259716125353,35.20992068942939,696.4473308693133
290,1c:b9:c4:15:3d:6c,32.10264502460317,35.209897806241734,696.5341776276562
291,1c:b9:c4:14:2c:38,32.102868064378974,35.20990883165395,695.1303963542239
292,1c:b9:c4:14:30:38,32.10292295998064,35.20969629220572,700.6366901370023
293,1c:b9:c4:96:ed:37,32.10294447969606,35.20968831872878,698.1641498759643
294,1c:b9:c4:16:ed:3c,32.103082300962136,35.20984598553789,706.2026188045619
295,30:e1:71:0f:a2:49,32.10263817156114,35.20987677611506,693.8391299561987
296,1c:b9:c4:12:af:78,32.10284365153946,35.20979803435443,695.2395464845872
297,1c:b9:c4:12:af:7c,32.102975182256614,35.20967918711385,697.3000448791336
298,1c:b9:c4:15:ec:38,32.103039017146706,35.20984870432569,696.2429088957779
299,1c:b9:c4:14:30:3c,32.10298530383412,35.20969269755819,701.7019225009693
300,3c:52:82:ef:c4:3c,32.1031126587958,35.209727130626995,698.4515190271774
301,1c:b9:c4:15:ec:3c,32.102966652510524,35.20967465253963,699.7362750892721
302,1c:b9:c4:95:ec:37,32.10298166965829,35.2096776718261,699.3847452618824
303,1c:b9:c4:14:2b:88,32.10336867385238,35.20998431275563,697.30441222739
304,1c:b9:c4:94:30:37,32.10297855091711,35.209689577361985,699.0312381494077
305,1c:b9:c4:92:af:77,32.1031242379023,35.20963378256423,698.5876172610194
306,1c:b9:c4:16:06:bc,32.103529674038704,35.209899349924115,701.4308044497631
307,1c:b9:c4:16:06:b8,32.10381232901446,35.21042499853546,708.7609988617377
308,3c:52:82:ef:d4:52,32.10360702437693,35.20990817770251,700.2261390612397
309,1c:b9:c4:15:ed:b8,32.10336183777687,35.20975078092387,700.4082398392861
310,1c:b9:c4:16:f1:58,32.10321102978284,35.20950961988,704.743597132419
311,1c:b9:c4:96:06:b7,32.103776406029716,35.210084306298874,706.2198169440264
312,1c:b9:c4:16:e5:a8,32.1036163252112,35.21004831761632,698.8008042740764
313,1c:b9:c4:16:e5:ac,32.10360554777893,35.20981182556972,696.9845369879256
314,c0:4a:00:71:ee:ee,32.103488096295486,35.209807180370774,699.2249391711212
315,24:79:2a:2b:bd:8c,32.10379299376427,35.21009379786531,703.0223738791422
316,24:79:2a:ab:bd:87,32.10379296292741,35.2100937127936,703.0188089055943
317,1c:b9:c4:16:ed:48,32.103523665164346,35.20986761800524,702.6712037027863
318,24:79:2a:2b:bd:88,32.10379514472257,35.21033511991511,702.914079735687
319,24:79:2a:2c:5c:18,32.10384610859924,35.210209417632896,704.894923855717
320,24:79:2a:2b:07:b8,32.10380270114714,35.21015452322491,702.0523943814188
321,60:e3:27:7b:e0:98,32.10404161889813,35.20975296294457,696.8685838796425
322,24:79:2a:2b:07:bc,32.10384306889388,35.210176057657876,702.88736051609
323,3c:52:82:ef:a4:8b,32.10377344097353,35.21013482043957,699.0985950915649
324,8c:0c:90:2e:e8:18,32.104081815184266,35.21072447720975,696.357205650835
325,1c:b9:c4:15:ed:38,32.10412474794984,35.210316816038016,697.1348030690341
326,8c:0c:90:2d:34:38,32.10407820371239,35.21069042172931,696.4326713867214
327,24:79:2a:2b:24:98,32.1042508100708,35.21062416797126,694.7682635009743
328,24:79:2a:2c:61:68,32.104047109642735,35.21059905198306,696.7270599946686
329,24:79:2a:2b:24:9c,32.104065424799884,35.21056380796895,697.5076283965512
330,1c:b9:c4:16:e8:fc,32.10415575294136,35.21103695836558,696.100390839485
331,1c:b9:c4:15:ed:3c,32.10414685341135,35.210800777058985,704.4425966317007
332,1c:b9:c4:15:41:7c,32.10416345117808,35.2110012459743,696.2173923900879
